ID	Gerência - CC	Nome	Processo	Programa	Versão	Data e Hora	Ciclo	Fuso	Torque	Ângulo	Status	FZ	Identificador
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:17	2	1	17,45	21	OK	520256	373520500
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:17	1	1	17,25	21	OK	520256	373520500
12350	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 07:17	1	1	29,26	92	OK	520218	373426014
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:15	4	1	225	24	OK	520182	373520912
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:15	3	1	226	23	OK	520182	373520912
12349	OCB - 206.4	Coluna de Direção NTC	Cruzeta ATEGO - Atual	3	4	31/10/2017 07:14	1	1	29,26	82	OK	520237	373658892
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:14	2	1	225	11	OK	520182	373520912
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:14	1	1	228	13	OK	520182	373520912
546	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 07:14	5	1	92,36	45	OK	520239	373489061
545	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 07:13	4	1	92,92	45	OK	520239	373489061
74619	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 07:13	4	1	92,86	45	OK	520239	373489061
544	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 07:13	3	1	92,24	45	OK	520239	373489061
74618	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 07:13	3	1	92,17	45	OK	520239	373489061
543	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 07:13	2	1	92,13	45	OK	520239	373489061
74617	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 07:13	2	1	92,29	45	OK	520239	373489061
542	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 07:13	1	1	92,47	45	OK	520239	373489061
74616	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 07:13	1	1	92,29	45	OK	520239	373489061
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:13	4	1	17,99	15	OK	520226	373539118
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:13	3	1	17,42	21	OK	520226	373539118
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:13	2	1	17,71	6	OK	520226	373539118
74615	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 07:12	3	1	150	45	OK	520239	373489061
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:12	1	1	18,09	21	OK	520226	373539118
541	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 07:12	3	1	150,3	45	OK	520239	373489061
74614	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 07:12	2	1	150,4	45	OK	520239	373489061
540	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 07:12	2	1	150,7	45	OK	520239	373489061
74613	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 07:12	1	1	150,7	45	OK	520239	373489061
539	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	3	31/10/2017 07:12	1	1	150,7	45	OK	520239	373489061
74612	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Axor FL4/FL2 MultiEtapa	3	5	31/10/2017 07:12	1	1	186,1	26	NOK	520239	373489061
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 07:11	2	1	12,16	96	OK	520250	373496090
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 07:11	2	1	3,97	0	NOK	520250	373496090
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 07:11	1	1	12,08	24	OK	520250	373496090
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:09	4	1	18,74	33	OK	520182	373520912
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:09	3	1	17,21	9	OK	520182	373520912
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:09	2	1	18,2	16	OK	520182	373520912
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:09	1	1	17,21	12	OK	520182	373520912
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:09	1	1	20,72	25	NOK	520182	373520912
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 07:08	4	1	21,4	0	NOK	520116	373567734
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 07:08	3	1	21,3	0	NOK	520116	373567734
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 07:08	1	1	21,1	0	NOK	520116	373567734
-	OCB - 206.4	Pedaleira Accelo Pr.41 Porao	Console no suporte da Pedaleira - 7 - ATUAL	7	4	31/10/2017 07:08	1	1	21,1	0	NOK	520116	373567734
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:07	4	1	17,32	26	OK	520221	373658909
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:07	3	1	17,21	11	OK	520221	373658909
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:07	2	1	18,13	28	OK	520221	373658909
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:07	1	1	17,63	17	OK	520221	373658909
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:06	4	1	227	22	OK	520221	373658909
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:06	3	1	225	21	OK	520221	373658909
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:06	2	1	228	12	OK	520221	373658909
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 07:05	1	1	225	12	OK	520221	373658909
74611	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 07:05	3	1	109,8	66	OK	520058	373496314
538	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 07:05	3	1	106,5	27	OK	520058	373496314
74610	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 07:05	2	1	111,2	56	OK	520058	373496314
537	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 07:05	2	1	106	30	OK	520058	373496314
74609	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 07:05	1	1	106,6	30	OK	520058	373496314
536	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 07:05	1	1	106,6	39	OK	520058	373496314
74608	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 07:05	1	1	172,3	101	OK	520058	373496314
535	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 07:05	1	1	172,4	44	OK	520058	373496314
17951	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	31/10/2017 07:05	1	1	25,38	1	OK	520311	373623099
17950	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	31/10/2017 07:05	1	1	25,66	-6	NOK	520311	373623099
17949	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	6	1	25,22	11	OK	520311	373623099
17948	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	6	1	25,31	-2	NOK	520311	373623099
17947	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	6	1	18,63	0	NOK	520311	373623099
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:04	4	1	17,2	38	OK	520175	373529873
17946	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	6	1	25,39	-1	NOK	520311	373623099
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:04	3	1	18,25	16	OK	520175	373529873
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:04	2	1	17,75	10	OK	520175	373529873
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:04	1	1	18,5	9	OK	520175	373529873
17945	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	5	1	25,26	105	OK	520311	373623099
17944	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	5	1	25,19	-3	NOK	520311	373623099
17943	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	4	1	25,3	30	OK	520311	373623099
17942	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	3	1	25,1	29	OK	520311	373623099
17941	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	2	1	25,32	44	OK	520311	373623099
17940	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 07:04	1	1	25,06	56	OK	520311	373623099
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 07:03	2	1	12,05	31	OK	520199	373426294
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 07:03	1	1	12,02	31	OK	520199	373426294
61975	OCP - 204.4	GE MI Cilindro de Basculamento	Cilindro de Basculamento	1	2	31/10/2017 07:02	1	1	17,93	13	OK	520239	373489061
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:01	4	1	17,57	37	OK	520240	373495802
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:01	3	1	17,6	15	OK	520240	373495802
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:01	2	1	17,71	17	OK	520240	373495802
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 07:01	1	1	17,41	23	OK	520240	373495802
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 06:59	4	1	225	25	OK	520175	373529873
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 06:59	3	1	225	20	OK	520175	373529873
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 06:59	2	1	225	12	OK	520175	373529873
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 06:59	2	1	12,1	32	OK	520239	373489061
-	OCP - 204.4	GE PM Suspensao Global Atego	Suspensão Global Pino e Porca (4 apertos)- Atual	1	4	31/10/2017 06:59	1	1	225	12	OK	520175	373529873
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:59	4	1	17,78	39	OK	520155	373539039
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:59	3	1	17,46	12	OK	520155	373539039
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 06:59	1	1	12,06	36	OK	520239	373489061
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:59	2	1	18,07	27	OK	520155	373539039
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:59	1	1	18,49	19	OK	520155	373539039
534	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 06:57	2	1	106	24	OK	520193	373426002
533	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 06:57	1	1	106,6	21	OK	520193	373426002
17939	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	31/10/2017 06:57	1	1	25,2	5	OK	520250	373496090
74607	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 06:57	2	1	107,3	52	OK	520193	373426002
74606	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 06:57	1	1	106,8	23	OK	520193	373426002
532	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:57	3	1	172,1	90	OK	520193	373426002
17938	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:57	6	1	25,13	38	OK	520250	373496090
17937	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:57	5	1	25,45	55	OK	520250	373496090
17936	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:57	4	1	25,12	41	OK	520250	373496090
17935	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:57	3	1	25,1	43	OK	520250	373496090
17934	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:57	2	1	25,27	37	OK	520250	373496090
17933	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:56	1	1	25,05	32	OK	520250	373496090
531	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:56	3	1	143,6	149	NOK	520193	373426002
530	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:56	2	1	173,5	57	OK	520193	373426002
74605	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 06:56	3	1	172,9	64	OK	520193	373426002
529	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:56	1	1	175,1	58	OK	520193	373426002
74604	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 06:56	2	1	172,6	51	OK	520193	373426002
74603	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 06:56	1	1	172	66	OK	520193	373426002
528	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 06:51	3	1	106	34	OK	520168	373642215
74602	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 06:51	3	1	109	56	OK	520168	373642215
74601	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 06:51	2	1	109,7	52	OK	520168	373642215
527	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 06:51	2	1	107,8	29	OK	520168	373642215
74600	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 06:51	1	1	106,1	30	OK	520168	373642215
526	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 06:51	1	1	106,8	40	OK	520168	373642215
74599	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 06:51	1	1	173	77	OK	520168	373642215
525	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 06:50	1	1	172,2	60	OK	520168	373642215
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:47	4	1	17,64	27	OK	520204	373529800
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:47	3	1	17,73	12	OK	520204	373529800
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:47	2	1	17,24	16	OK	520204	373529800
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:47	1	1	18,43	15	OK	520204	373529800
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:45	4	1	17,32	42	OK	520169	373640700
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:45	3	1	17,46	13	OK	520169	373640700
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:45	2	1	17,64	28	OK	520169	373640700
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:44	1	1	18,75	6	OK	520169	373640700
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:44	1	1	19,83	14	NOK	520169	373640700
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:44	1	1	19,51	28	NOK	520169	373640700
74598	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 06:44	2	1	107,1	83	OK	520224	373658594
74597	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Atego	2	2	31/10/2017 06:44	1	1	106,8	48	OK	520224	373658594
524	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 06:44	2	1	106	18	OK	520224	373658594
523	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Atego	2	2	31/10/2017 06:44	1	1	106	28	OK	520224	373658594
522	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:44	3	1	172,1	58	OK	520224	373658594
74596	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 06:43	3	1	173,2	60	OK	520224	373658594
521	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:43	3	1	155,4	149	NOK	520224	373658594
74595	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 06:43	2	1	172	50	OK	520224	373658594
520	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:43	2	1	172,2	47	OK	520224	373658594
74594	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Atego	1	3	31/10/2017 06:43	1	1	173,6	92	OK	520224	373658594
519	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Atego	1	2	31/10/2017 06:43	1	1	172,1	63	OK	520224	373658594
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:42	4	1	17,96	27	OK	520383	373570435
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:42	3	1	18,03	17	OK	520383	373570435
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:42	2	1	17,78	27	OK	520383	373570435
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:42	1	1	17,34	20	OK	520383	373570435
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 06:40	2	1	12,09	28	OK	520193	373426002
-	OCB - 206.4	Cabo massa (LP)	APERTO CABO MASSA ( NTC ) - Atual	1	12	31/10/2017 06:40	1	1	12,06	28	OK	520193	373426002
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:39	4	1	17,37	29	OK	520316	373623312
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:39	3	1	17,93	22	OK	520316	373623312
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:39	2	1	17,99	27	OK	520316	373623312
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:38	1	1	18,15	15	OK	520316	373623312
74593	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 06:38	3	1	108,3	68	OK	519949	373478245
74592	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 06:38	2	1	106,8	44	OK	519949	373478245
518	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 06:38	3	1	106,6	29	OK	519949	373478245
74591	OCP - 204.4	GE MI Suspensao LD	Suspensão Interna Accelo	7	2	31/10/2017 06:38	1	1	107,3	41	OK	519949	373478245
517	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 06:37	2	1	106,8	30	OK	519949	373478245
74590	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Accelo	8	2	31/10/2017 06:37	1	1	172,2	52	OK	519949	373478245
516	OCP - 204.4	GE MI Suspensao LE	Suspensão Interna Accelo	7	3	31/10/2017 06:37	1	1	106,6	35	OK	519949	373478245
515	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Accelo	8	2	31/10/2017 06:37	1	1	173,4	52	OK	519949	373478245
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:36	4	1	17,43	25	OK	520132	373641727
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:36	3	1	18,15	20	OK	520132	373641727
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:36	2	1	18,2	16	OK	520132	373641727
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:35	1	1	17,46	19	OK	520132	373641727
17932	OCP - 204.4	GE MI Pedaleira Axor	Reaperto do Parafuso da Pedaleira	2	1	31/10/2017 06:34	1	1	25,27	10	OK	520239	373489061
17931	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:34	6	1	25,19	73	OK	520239	373489061
17930	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:34	5	1	25,06	56	OK	520239	373489061
17929	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:34	4	1	25,28	26	OK	520239	373489061
17928	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:34	3	1	25,23	51	OK	520239	373489061
17927	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:33	2	1	25,19	34	OK	520239	373489061
17926	OCP - 204.4	GE MI Pedaleira Axor	Pedaleira Axor	1	2	31/10/2017 06:33	1	1	25,14	45	OK	520239	373489061
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:33	4	1	18,09	39	OK	520354	373622988
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:33	3	1	17,99	21	OK	520354	373622988
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:33	2	1	17,21	11	OK	520354	373622988
-	OCB - 206.4	Pedaleira Dupla - Embreagem	Válvula de Freio NTC - Porca (4 apertos) - Atual	1	5	31/10/2017 06:33	1	1	17,79	21	OK	520354	373622988
514	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 06:31	5	1	92,13	45	OK	520263	373643815
513	OCP - 204.4	GE MI Suspensao LE	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	3	31/10/2017 06:31	4	1	92,36	45	OK	520263	373643815
74589	OCP - 204.4	GE MI Suspensao LD	Suspensão Frontal Axor FL4/FL2 MultiEtapa	4	5	31/10/2017 06:31	4	1	92,17	45	OK	520263	373643815
